ID;area_calc;elev_mean;elev_med;elev_std;elev_ran;slope_mean;mvert_dist;mvert_ang;elon_ratio;strm_dens;p_mean;et0_mean;eta_mean;arid_1;arid_2;p_season;frac_snow;hi_prec_fr;hi_prec_du;hi_prec_ti;lo_prec_fr;lo_prec_du;lo_prec_ti;lc_dom;agr_fra;bare_fra;forest_fra;glac_fra;lake_fra;urban_fra;lai_max;lai_diff;ndvi_max;ndvi_min;gvf_max;gvf_diff;bedrk_dep;root_dep;soil_poros;soil_condu;soil_tawc;sand_fra;silt_fra;clay_fra;grav_fra;oc_fra;gc_dom;gc_ig_fra;gc_mt_fra;gc_pa_fra;gc_pb_fra;gc_pi_fra;gc_py_fra;gc_sc_fra;gc_sm_fra;gc_ss_fra;gc_su_fra;gc_va_fra;gc_vb_fra;gc_wb_fra;geol_perme;geol_poros
462;175.941;462;455;136;648;113;29.8;144;0.503;0.53;2.16;2.62;1.71;1.21;1.24;0.46;0.07;18.10;1.21;jja;232.65;3.66;djf;313;0.436;0.000;0.519;0.000;0.000;0.045;3.66;3.29;0.75;0.32;0.88;0.57;4.13;0.60;0.48;0.690;0.10;0.420;0.346;0.235;0.079;0.008;mt;0.000;0.620;0.000;0.000;0.000;0.000;0.000;0.380;0.000;0.000;0.000;0.000;0.000;-14.3;0.078
463;667.285;469;403;205;1353;98;48.6;131;0.600;0.55;2.25;2.59;1.72;1.15;1.20;0.48;0.07;17.45;1.20;jja;228.05;3.55;djf;211;0.478;0.000;0.456;0.000;0.000;0.063;3.32;2.92;0.73;0.32;0.85;0.55;6.52;0.67;0.47;0.547;0.11;0.426;0.346;0.228;0.075;0.008;sm;0.000;0.393;0.000;0.000;0.000;0.000;0.000;0.607;0.000;0.000;0.000;0.000;0.000;-14.4;0.119
464;806.797;433;354;204;1393;89;63.4;139;0.506;0.52;2.21;2.60;1.73;1.18;1.23;0.47;0.07;17.75;1.21;jja;229.05;3.57;djf;211;0.496;0.000;0.437;0.000;0.000;0.059;3.27;2.88;0.73;0.31;0.84;0.55;8.90;0.70;0.48;0.514;0.11;0.424;0.341;0.234;0.074;0.008;sm;0.000;0.332;0.000;0.000;0.000;0.000;0.000;0.591;0.000;0.077;0.000;0.000;0.000;-14.0;0.131
465;87.512;338;337;47;234;71;20.4;168;0.517;0.36;2.21;2.59;1.70;1.17;1.26;0.49;0.06;17.85;1.17;jja;230.95;3.58;djf;312;0.346;0.000;0.536;0.000;0.000;0.092;3.29;2.70;0.74;0.38;0.87;0.48;9.24;0.73;0.47;0.472;0.11;0.442;0.335;0.223;0.059;0.008;sm;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;-15.0;0.190
466;94.397;332;332;51;245;70;22.1;152;0.497;0.38;2.19;2.59;1.70;1.18;1.26;0.49;0.06;17.95;1.17;jja;231.90;3.62;djf;312;0.368;0.000;0.517;0.000;0.003;0.087;3.26;2.69;0.74;0.37;0.87;0.49;8.93;0.70;0.47;0.460;0.11;0.439;0.336;0.225;0.057;0.008;sm;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;-15.0;0.190
467;316.050;300;298;47;262;79;31.9;146;0.629;0.38;2.11;2.58;1.72;1.22;1.28;0.46;0.06;19.15;1.18;jja;236.60;3.77;djf;211;0.458;0.000;0.474;0.000;0.003;0.057;3.29;2.85;0.74;0.34;0.87;0.54;8.37;0.53;0.48;0.453;0.09;0.420;0.345;0.234;0.049;0.009;sm;0.000;0.014;0.000;0.000;0.000;0.000;0.000;0.970;0.000;0.000;0.000;0.016;0.000;-14.2;0.186
468;400.010;291;288;48;271;76;38.5;139;0.585;0.41;2.09;2.58;1.74;1.23;1.29;0.45;0.06;19.40;1.19;jja;237.25;3.78;djf;211;0.434;0.000;0.506;0.000;0.002;0.050;3.40;2.98;0.74;0.34;0.87;0.54;8.69;0.53;0.48;0.488;0.09;0.421;0.345;0.234;0.048;0.009;sm;0.000;0.014;0.000;0.000;0.000;0.000;0.000;0.969;0.000;0.000;0.000;0.017;0.000;-14.2;0.186
469;114.008;624;619;90;492;148;16.0;88;0.753;0.40;2.44;2.58;1.70;1.06;1.14;0.51;0.09;17.15;1.19;jja;218.85;3.39;djf;313;0.530;0.000;0.439;0.000;0.000;0.032;3.70;3.37;0.75;0.29;0.89;0.62;1.20;0.66;0.47;0.612;0.11;0.434;0.362;0.205;0.126;0.010;mt;0.000;0.670;0.000;0.000;0.000;0.000;0.051;0.278;0.000;0.000;0.000;0.000;0.000;-13.1;0.063
470;265.177;554;555;123;616;137;32.7;107;0.562;0.41;2.26;2.61;1.70;1.15;1.20;0.47;0.08;17.75;1.20;jja;227.00;3.51;djf;313;0.364;0.000;0.603;0.000;0.000;0.031;4.08;3.66;0.77;0.34;0.89;0.57;1.35;0.72;0.47;0.759;0.11;0.440;0.345;0.215;0.113;0.009;mt;0.000;0.677;0.000;0.000;0.000;0.000;0.022;0.253;0.048;0.000;0.000;0.000;0.000;-13.4;0.065
471;76.420;2043;2085;346;1836;414;12.4;109;0.795;0.68;3.73;1.87;0.97;0.50;0.41;0.41;0.41;10.95;1.10;jja;170.95;2.92;djf;321;0.026;0.321;0.220;0.000;0.006;0.000;2.43;2.39;0.57;-0.01;0.75;0.93;0.56;0.53;0.44;0.030;0.08;0.589;0.262;0.149;0.113;0.014;mt;0.000;0.477;0.437;0.000;0.000;0.000;0.086;0.000;0.000;0.000;0.000;0.000;0.000;-12.8;0.014
472;160.959;1832;1867;334;1638;367;22.8;114;0.628;0.76;3.76;1.96;1.01;0.52;0.44;0.39;0.38;10.70;1.09;jja;165.05;2.85;djf;321;0.048;0.111;0.326;0.000;0.000;0.010;3.15;3.07;0.66;0.03;0.83;0.93;0.54;0.52;0.46;0.033;0.08;0.520;0.297;0.183;0.138;0.020;mt;0.000;0.729;0.000;0.000;0.000;0.000;0.271;0.000;0.000;0.000;0.000;0.000;0.000;-12.4;0.024
473;289.866;1849;1882;369;1918;379;25.3;112;0.758;0.80;3.72;1.95;1.01;0.52;0.44;0.40;0.38;11.15;1.09;jja;167.40;2.87;djf;321;0.051;0.154;0.339;0.000;0.002;0.011;3.06;2.98;0.64;0.03;0.82;0.92;0.56;0.55;0.46;0.033;0.09;0.536;0.291;0.173;0.128;0.019;mt;0.000;0.703;0.116;0.000;0.000;0.000;0.181;0.000;0.000;0.000;0.000;0.000;0.000;-12.5;0.019
474;365.224;1751;1774;404;1951;344;35.8;93;0.603;0.80;3.65;1.98;1.02;0.54;0.46;0.41;0.36;11.10;1.10;jja;168.95;2.88;djf;312;0.086;0.123;0.388;0.000;0.001;0.019;3.20;3.10;0.67;0.06;0.84;0.90;0.65;0.60;0.47;0.038;0.10;0.534;0.290;0.177;0.121;0.031;mt;0.000;0.756;0.092;0.000;0.000;0.000;0.152;0.000;0.000;0.000;0.000;0.000;0.000;-12.6;0.018
475;103.597;1801;1836;318;1524;356;19.6;116;0.586;0.65;3.72;1.95;1.04;0.52;0.43;0.38;0.36;10.30;1.10;jja;163.75;2.81;djf;312;0.040;0.158;0.387;0.000;0.000;0.010;2.66;2.57;0.63;0.03;0.80;0.91;0.74;0.57;0.49;0.031;0.11;0.494;0.311;0.195;0.122;0.045;sc;0.000;0.334;0.000;0.000;0.000;0.000;0.666;0.000;0.000;0.000;0.000;0.000;0.000;-12.0;0.043
476;76.537;1822;1869;330;1487;372;14.1;146;0.700;0.78;3.77;1.93;1.07;0.51;0.42;0.36;0.35;10.15;1.09;jja;161.60;2.79;djf;312;0.032;0.251;0.347;0.000;0.000;0.003;2.40;2.31;0.62;0.04;0.81;0.90;0.65;0.60;0.45;0.030;0.10;0.552;0.286;0.163;0.105;0.013;mt;0.000;0.877;0.000;0.000;0.000;0.000;0.123;0.000;0.000;0.000;0.000;0.000;0.000;-12.7;0.016
477;48.068;1760;1761;405;1778;397;15.4;157;0.510;0.72;3.68;1.94;1.12;0.53;0.43;0.38;0.33;10.60;1.11;jja;162.20;2.80;djf;312;0.122;0.200;0.359;0.000;0.000;0.001;2.54;2.41;0.61;0.07;0.78;0.83;0.65;0.68;0.45;0.032;0.11;0.540;0.287;0.173;0.102;0.018;mt;0.000;0.921;0.000;0.000;0.000;0.000;0.000;0.079;0.000;0.000;0.000;0.000;0.000;-14.2;0.024
478;72.516;1868;1908;389;1672;408;14.5;181;0.664;0.80;3.67;1.88;1.14;0.51;0.40;0.39;0.33;10.70;1.11;jja;162.65;2.80;djf;312;0.059;0.263;0.301;0.000;0.000;0.007;2.13;2.02;0.56;0.05;0.71;0.79;0.51;0.58;0.44;0.031;0.09;0.557;0.279;0.164;0.113;0.012;mt;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-14.1;0.010
479;379.122;1733;1759;394;1817;347;27.9;107;0.787;0.69;3.68;1.95;1.09;0.53;0.44;0.38;0.34;10.60;1.10;jja;162.75;2.79;djf;312;0.110;0.184;0.366;0.000;0.000;0.015;2.64;2.52;0.63;0.06;0.80;0.87;0.82;0.65;0.49;0.033;0.12;0.514;0.298;0.188;0.106;0.040;mt;0.000;0.735;0.000;0.000;0.000;0.000;0.209;0.057;0.000;0.000;0.000;0.000;0.000;-12.5;0.031
480;86.463;1652;1685;292;1279;265;14.5;56;0.723;0.77;3.27;2.01;1.09;0.61;0.46;0.45;0.28;12.90;1.11;jja;184.35;3.02;djf;312;0.066;0.000;0.528;0.000;0.000;0.005;3.39;3.21;0.72;0.12;0.87;0.83;0.81;0.67;0.46;0.036;0.11;0.486;0.331;0.183;0.133;0.010;mt;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-14.1;0.010
481;956.467;1698;1698;387;2023;322;43.9;100;0.795;0.75;3.58;1.98;1.07;0.55;0.45;0.41;0.34;11.25;1.10;jja;166.75;2.87;djf;312;0.102;0.120;0.428;0.000;0.000;0.017;3.03;2.90;0.66;0.08;0.83;0.86;0.78;0.63;0.48;0.038;0.11;0.517;0.298;0.184;0.114;0.032;mt;0.000;0.791;0.035;0.000;0.000;0.000;0.141;0.033;0.000;0.000;0.000;0.000;0.000;-12.6;0.023
482;1698.485;1632;1622;377;2183;300;67.8;92;0.685;0.80;3.40;1.99;1.16;0.59;0.46;0.43;0.30;11.30;1.11;jja;170.55;2.89;djf;312;0.104;0.078;0.501;0.000;0.000;0.014;3.15;2.96;0.68;0.13;0.82;0.79;0.83;0.64;0.47;0.058;0.11;0.510;0.308;0.182;0.119;0.023;mt;0.000;0.788;0.020;0.000;0.000;0.000;0.109;0.050;0.000;0.000;0.000;0.034;0.000;-12.7;0.027
483;173.846;1461;1402;411;1764;305;24.2;123;0.614;0.74;3.39;2.02;1.29;0.60;0.50;0.46;0.26;10.85;1.10;jja;170.65;2.86;djf;312;0.200;0.022;0.486;0.000;0.000;0.016;3.44;3.21;0.70;0.15;0.85;0.78;0.78;0.63;0.46;0.061;0.10;0.493;0.316;0.191;0.116;0.011;mt;0.000;0.890;0.000;0.000;0.000;0.000;0.057;0.000;0.000;0.000;0.000;0.053;0.000;-12.9;0.017
484;2363.610;1554;1530;397;2258;294;92.8;84;0.591;0.80;3.36;2.01;1.22;0.60;0.48;0.45;0.28;11.35;1.11;jja;170.95;2.91;djf;312;0.133;0.059;0.515;0.000;0.000;0.015;3.29;3.07;0.69;0.15;0.83;0.77;0.84;0.65;0.46;0.078;0.11;0.509;0.309;0.182;0.118;0.019;mt;0.000;0.811;0.014;0.000;0.000;0.000;0.101;0.036;0.000;0.000;0.000;0.038;0.000;-12.7;0.025
485;24.571;1707;1717;228;1111;343;6.6;65;0.841;0.72;3.68;1.92;1.15;0.52;0.43;0.44;0.31;10.45;1.15;jja;164.75;2.81;djf;321;0.046;0.012;0.251;0.000;0.000;0.000;3.87;3.79;0.71;0.02;0.90;1.01;0.58;0.59;0.45;0.030;0.09;0.550;0.287;0.163;0.111;0.014;mt;0.000;0.862;0.000;0.000;0.000;0.000;0.138;0.000;0.000;0.000;0.000;0.000;0.000;-12.7;0.017
486;421.203;1491;1482;318;1587;307;30.6;120;0.757;0.85;3.51;1.99;1.17;0.57;0.50;0.47;0.27;11.15;1.16;jja;170.00;2.85;djf;312;0.117;0.012;0.531;0.000;0.000;0.007;3.65;3.41;0.71;0.15;0.84;0.77;0.78;0.67;0.46;0.066;0.11;0.487;0.328;0.185;0.126;0.011;mt;0.000;0.903;0.000;0.000;0.000;0.000;0.097;0.000;0.000;0.000;0.000;0.000;0.000;-12.8;0.015
487;2957.408;1513;1493;401;2309;291;108.8;85;0.564;0.81;3.37;2.02;1.22;0.60;0.49;0.46;0.27;11.20;1.10;jja;169.65;2.89;djf;312;0.138;0.049;0.522;0.000;0.000;0.018;3.36;3.12;0.70;0.16;0.84;0.76;0.89;0.66;0.46;0.093;0.11;0.504;0.313;0.184;0.119;0.017;mt;0.000;0.821;0.011;0.000;0.000;0.000;0.100;0.037;0.000;0.000;0.000;0.030;0.000;-12.8;0.024
488;154.586;1287;1202;352;1659;228;15.7;62;0.895;0.96;3.09;2.09;1.46;0.68;0.59;0.60;0.17;14.25;1.12;jja;197.00;3.10;djf;312;0.234;0.010;0.596;0.000;0.000;0.019;3.79;3.45;0.74;0.24;0.86;0.68;1.04;0.64;0.46;0.260;0.10;0.509;0.314;0.177;0.116;0.012;mt;0.000;0.936;0.000;0.000;0.000;0.000;0.005;0.059;0.000;0.000;0.000;0.000;0.000;-13.8;0.021
489;198.951;1525;1526;370;1658;305;20.2;125;0.788;0.89;3.32;1.98;1.24;0.60;0.49;0.52;0.22;12.60;1.15;jja;177.85;2.89;djf;312;0.092;0.057;0.524;0.000;0.000;0.004;3.08;2.78;0.66;0.17;0.81;0.71;0.70;0.70;0.46;0.058;0.11;0.482;0.326;0.192;0.125;0.010;mt;0.000;0.890;0.000;0.000;0.000;0.000;0.072;0.038;0.000;0.000;0.000;0.000;0.000;-12.9;0.020
490;267.962;1293;1269;337;1746;322;23.3;99;0.793;0.90;3.48;2.07;1.24;0.59;0.58;0.47;0.26;11.55;1.17;jja;171.60;2.86;djf;312;0.074;0.030;0.647;0.000;0.000;0.014;3.51;3.26;0.71;0.17;0.81;0.71;0.68;0.70;0.45;0.102;0.10;0.525;0.302;0.172;0.128;0.011;sc;0.000;0.339;0.000;0.000;0.000;0.000;0.435;0.201;0.000;0.000;0.025;0.000;0.000;-12.2;0.070
491;167.017;1162;1134;321;1586;321;17.2;122;0.850;0.72;3.45;2.15;1.41;0.62;0.64;0.45;0.22;11.50;1.19;jja;169.80;2.84;djf;312;0.108;0.044;0.610;0.000;0.000;0.055;3.65;3.33;0.71;0.20;0.83;0.69;0.73;0.56;0.47;0.129;0.09;0.424;0.344;0.232;0.115;0.011;mt;0.000;0.475;0.000;0.000;0.000;0.000;0.308;0.121;0.000;0.000;0.097;0.000;0.000;-12.3;0.055
492;105.148;1227;1207;203;1026;299;11.8;224;0.979;0.74;3.65;2.10;1.73;0.58;0.61;0.42;0.21;10.35;1.22;jja;169.10;2.73;djf;312;0.024;0.046;0.772;0.000;0.000;0.003;3.94;3.67;0.71;0.17;0.79;0.70;0.68;0.33;0.49;0.069;0.06;0.338;0.412;0.250;0.124;0.019;sc;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;-11.8;0.060
493;230.884;1197;1173;237;1187;303;17.4;117;0.987;0.78;3.67;2.10;1.73;0.57;0.62;0.42;0.22;10.15;1.22;jja;167.75;2.73;djf;312;0.026;0.042;0.746;0.000;0.000;0.020;3.85;3.55;0.71;0.19;0.79;0.68;0.74;0.34;0.49;0.089;0.06;0.345;0.417;0.238;0.127;0.019;sc;0.000;0.036;0.000;0.000;0.000;0.000;0.932;0.000;0.000;0.000;0.032;0.000;0.000;-11.8;0.059
494;726.867;1094;1075;252;1429;266;31.9;194;0.953;0.82;3.48;2.19;1.67;0.63;0.68;0.46;0.20;10.85;1.21;jja;170.70;2.78;djf;312;0.102;0.019;0.764;0.000;0.000;0.037;3.90;3.52;0.72;0.23;0.82;0.64;0.83;0.57;0.47;0.173;0.09;0.440;0.356;0.204;0.126;0.014;sc;0.000;0.388;0.000;0.000;0.000;0.000;0.506;0.058;0.000;0.000;0.048;0.000;0.000;-12.1;0.050
495;78.638;1030;1030;205;967;269;11.2;304;0.895;1.02;3.05;2.26;1.61;0.74;0.73;0.49;0.15;12.75;1.16;jja;184.15;2.99;djf;312;0.186;0.000;0.801;0.000;0.000;0.011;4.47;3.96;0.76;0.32;0.85;0.56;0.69;0.66;0.46;0.275;0.11;0.475;0.336;0.189;0.126;0.011;mt;0.000;0.869;0.000;0.000;0.000;0.000;0.131;0.000;0.000;0.000;0.000;0.000;0.000;-12.7;0.017
496;340.171;1186;1144;323;1716;322;22.4;127;0.927;0.80;3.66;2.11;1.46;0.58;0.61;0.41;0.23;10.40;1.21;jja;165.25;2.80;djf;312;0.094;0.105;0.667;0.000;0.000;0.013;3.38;3.06;0.68;0.19;0.79;0.68;0.73;0.53;0.47;0.120;0.09;0.435;0.359;0.206;0.142;0.014;sc;0.000;0.171;0.000;0.000;0.000;0.000;0.617;0.107;0.000;0.000;0.105;0.000;0.000;-12.0;0.069
497;1363.828;1073;1053;287;1771;277;49.1;241;0.849;0.87;3.46;2.19;1.59;0.63;0.68;0.45;0.20;10.65;1.20;jja;168.90;2.79;djf;312;0.119;0.036;0.734;0.000;0.000;0.039;3.78;3.40;0.72;0.23;0.82;0.64;0.84;0.61;0.47;0.203;0.09;0.450;0.348;0.202;0.129;0.013;sc;0.000;0.398;0.000;0.000;0.000;0.000;0.451;0.100;0.000;0.000;0.052;0.000;0.000;-12.1;0.055
498;143.786;1116;1076;309;1593;322;28.5;128;0.474;0.83;3.53;2.14;1.40;0.61;0.65;0.42;0.22;10.90;1.20;jja;167.05;2.80;djf;312;0.105;0.077;0.663;0.000;0.000;0.014;3.57;3.22;0.70;0.22;0.80;0.63;0.81;0.55;0.47;0.174;0.09;0.438;0.367;0.195;0.139;0.014;sc;0.000;0.237;0.000;0.000;0.000;0.000;0.457;0.111;0.000;0.000;0.196;0.000;0.000;-12.1;0.068
499;6214.400;1302;1254;423;2487;282;151.2;76;0.588;0.85;3.35;2.10;1.36;0.63;0.57;0.47;0.23;11.10;1.14;jja;165.35;2.84;djf;312;0.141;0.038;0.603;0.000;0.000;0.030;3.53;3.22;0.71;0.20;0.83;0.70;1.02;0.66;0.46;0.165;0.11;0.487;0.323;0.190;0.121;0.014;mt;0.000;0.670;0.005;0.000;0.000;0.000;0.196;0.095;0.000;0.000;0.020;0.014;0.000;-12.5;0.040
500;117.546;994;966;303;1582;302;22.3;93;0.548;0.97;2.71;2.27;1.57;0.84;0.74;0.53;0.14;15.65;1.17;jja;205.25;3.20;djf;312;0.143;0.000;0.791;0.000;0.000;0.019;4.22;3.65;0.74;0.36;0.82;0.48;0.64;0.57;0.47;0.211;0.09;0.457;0.355;0.188;0.120;0.014;mt;0.000;0.616;0.000;0.000;0.000;0.000;0.268;0.000;0.000;0.000;0.000;0.116;0.000;-12.3;0.033
501;6791.957;1266;1217;429;2579;283;151.7;86;0.613;0.86;3.29;2.12;1.38;0.64;0.58;0.48;0.22;11.20;1.15;jja;166.80;2.86;djf;312;0.142;0.035;0.617;0.000;0.000;0.030;3.60;3.27;0.71;0.21;0.84;0.68;1.00;0.66;0.46;0.177;0.10;0.485;0.325;0.190;0.121;0.014;mt;0.000;0.654;0.005;0.000;0.000;0.000;0.216;0.088;0.000;0.000;0.018;0.020;0.000;-12.4;0.040
503;6990.093;1247;1201;438;2610;280;160.7;90;0.587;0.85;3.27;2.13;1.39;0.65;0.59;0.48;0.22;11.30;1.15;jja;167.35;2.86;djf;312;0.145;0.034;0.616;0.000;0.000;0.033;3.61;3.28;0.71;0.22;0.84;0.68;1.03;0.65;0.47;0.181;0.10;0.481;0.327;0.192;0.121;0.014;mt;0.000;0.639;0.005;0.000;0.000;0.000;0.228;0.092;0.000;0.000;0.017;0.019;0.000;-12.4;0.041
504;7298.744;1212;1177;462;2664;271;167.7;96;0.575;0.85;3.22;2.14;1.40;0.66;0.60;0.48;0.21;11.30;1.15;jja;167.95;2.85;djf;312;0.153;0.032;0.602;0.000;0.000;0.047;3.57;3.24;0.71;0.22;0.83;0.67;1.82;0.66;0.47;0.192;0.10;0.478;0.328;0.194;0.119;0.014;mt;0.000;0.613;0.005;0.000;0.000;0.000;0.223;0.124;0.000;0.000;0.017;0.019;0.000;-12.4;0.046
505;210.894;915;877;317;1452;258;19.7;140;0.830;0.84;2.82;2.29;1.55;0.81;0.76;0.56;0.14;15.75;1.17;jja;205.25;3.21;djf;312;0.180;0.000;0.695;0.000;0.000;0.056;3.93;3.33;0.73;0.36;0.82;0.48;1.10;0.52;0.46;0.266;0.09;0.456;0.346;0.198;0.100;0.012;mt;0.000;0.357;0.000;0.000;0.000;0.000;0.352;0.291;0.000;0.000;0.000;0.000;0.000;-12.3;0.080
506;49.900;544;503;134;675;154;16.8;143;0.476;0.71;2.49;2.47;1.61;0.99;0.99;0.51;0.08;18.10;1.18;jja;223.60;3.52;djf;313;0.488;0.000;0.476;0.000;0.000;0.037;4.16;3.66;0.78;0.35;0.90;0.56;3.47;0.41;0.47;0.354;0.07;0.420;0.356;0.223;0.050;0.010;sm;0.000;0.000;0.000;0.000;0.000;0.000;0.400;0.600;0.000;0.000;0.000;0.000;0.000;-12.2;0.138
507;767.463;818;769;348;1631;187;39.5;101;0.791;0.81;2.74;2.34;1.58;0.85;0.80;0.55;0.11;16.80;1.17;jja;211.25;3.29;djf;312;0.299;0.000;0.595;0.000;0.002;0.047;3.98;3.47;0.75;0.33;0.85;0.54;2.26;0.57;0.46;0.405;0.09;0.457;0.343;0.200;0.100;0.011;mt;0.000;0.499;0.000;0.000;0.000;0.000;0.163;0.338;0.000;0.000;0.000;0.000;0.000;-12.6;0.079
508;78.279;383;382;47;224;110;18.5;185;0.539;0.60;2.14;2.49;1.61;1.16;1.05;0.42;0.08;20.05;1.17;jja;245.85;4.13;djf;211;0.603;0.000;0.381;0.000;0.000;0.015;4.48;4.19;0.79;0.27;0.95;0.71;5.94;0.59;0.48;0.368;0.09;0.429;0.318;0.253;0.061;0.007;sm;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;-15.0;0.190
509;70.275;786;754;332;1355;167;16.8;104;0.564;1.02;3.06;2.38;1.81;0.78;0.74;0.52;0.10;18.10;1.14;jja;216.55;3.49;djf;312;0.303;0.000;0.662;0.000;0.000;0.030;4.64;4.13;0.78;0.35;0.89;0.56;1.27;0.64;0.47;0.411;0.11;0.450;0.350;0.199;0.115;0.010;mt;0.000;0.783;0.000;0.000;0.000;0.000;0.000;0.217;0.000;0.000;0.000;0.000;0.000;-14.2;0.049
510;75.711;1247;1261;353;1688;221;17.9;110;0.549;0.98;2.87;2.14;1.78;0.75;0.59;0.52;0.15;18.45;1.14;jja;221.70;3.54;djf;312;0.077;0.001;0.710;0.000;0.000;0.002;4.24;3.79;0.73;0.29;0.83;0.57;0.98;0.66;0.46;0.281;0.11;0.495;0.324;0.180;0.127;0.011;mt;0.000;0.996;0.000;0.000;0.000;0.000;0.000;0.004;0.000;0.000;0.000;0.000;0.000;-14.1;0.011
511;55.509;615;579;178;841;176;11.1;84;0.756;1.10;3.10;2.45;1.83;0.79;0.77;0.52;0.09;17.95;1.14;jja;216.40;3.49;djf;313;0.291;0.000;0.656;0.000;0.000;0.047;4.73;4.28;0.81;0.35;0.90;0.57;1.40;0.65;0.47;0.501;0.11;0.438;0.359;0.203;0.127;0.010;mt;0.000;0.602;0.000;0.000;0.000;0.000;0.000;0.398;0.000;0.000;0.000;0.000;0.000;-14.3;0.082
512;205.320;491;435;160;895;163;22.2;78;0.728;0.93;3.01;2.49;1.78;0.83;0.82;0.50;0.07;18.15;1.15;jja;220.10;3.56;djf;311;0.391;0.000;0.575;0.000;0.000;0.031;4.69;4.29;0.81;0.32;0.92;0.63;2.55;0.51;0.47;0.367;0.09;0.421;0.361;0.218;0.079;0.010;sm;0.000;0.304;0.000;0.000;0.000;0.000;0.015;0.681;0.000;0.000;0.000;0.000;0.000;-13.6;0.133
513;84.916;1022;1025;352;1524;202;20.2;114;0.515;1.01;2.86;2.23;1.69;0.78;0.67;0.53;0.14;18.35;1.14;jja;218.80;3.44;djf;312;0.126;0.000;0.764;0.000;0.000;0.063;4.30;3.83;0.75;0.34;0.83;0.52;1.01;0.65;0.45;0.412;0.10;0.507;0.316;0.176;0.121;0.011;mt;0.000;0.925;0.000;0.000;0.000;0.000;0.000;0.075;0.000;0.000;0.000;0.000;0.000;-14.2;0.023
514;50.175;829;825;309;1210;184;17.2;120;0.465;1.06;2.84;2.36;1.66;0.83;0.76;0.53;0.13;18.55;1.15;jja;220.30;3.48;djf;313;0.255;0.000;0.734;0.000;0.000;0.009;4.44;3.89;0.77;0.37;0.86;0.51;1.44;0.64;0.46;0.436;0.10;0.496;0.322;0.182;0.115;0.011;mt;0.000;0.785;0.000;0.000;0.000;0.000;0.000;0.215;0.000;0.000;0.000;0.000;0.000;-14.2;0.049
515;213.418;758;711;392;1561;156;28.9;96;0.570;0.95;2.83;2.35;1.67;0.83;0.76;0.53;0.11;18.85;1.15;jja;220.85;3.49;djf;312;0.295;0.000;0.627;0.000;0.000;0.055;4.31;3.87;0.77;0.33;0.88;0.57;3.23;0.63;0.46;0.457;0.10;0.473;0.327;0.200;0.100;0.010;mt;0.000;0.612;0.000;0.000;0.000;0.000;0.000;0.388;0.000;0.000;0.000;0.000;0.000;-14.3;0.080
516;144.912;546;394;285;1170;119;21.8;118;0.624;0.79;2.71;2.44;1.63;0.90;0.88;0.51;0.09;19.05;1.17;jja;224.00;3.55;djf;313;0.453;0.000;0.497;0.000;0.000;0.047;4.25;3.80;0.78;0.33;0.90;0.58;4.41;0.71;0.47;0.515;0.11;0.439;0.346;0.216;0.101;0.009;sm;0.000;0.434;0.000;0.000;0.000;0.000;0.000;0.566;0.000;0.000;0.000;0.000;0.000;-14.4;0.112
517;37.539;349;345;38;302;107;13.7;65;0.506;0.41;2.78;2.46;1.64;0.88;0.90;0.50;0.06;19.35;1.16;jja;228.50;3.68;djf;311;0.498;0.000;0.467;0.000;0.026;0.003;4.36;4.03;0.79;0.28;0.92;0.67;7.35;0.45;0.48;0.347;0.08;0.405;0.347;0.248;0.042;0.009;sm;0.000;0.093;0.000;0.000;0.000;0.000;0.000;0.907;0.000;0.000;0.000;0.000;0.000;-15.0;0.173
518;480.440;587;387;351;1578;129;39.3;97;0.630;0.78;2.74;2.40;1.65;0.88;0.83;0.51;0.09;19.00;1.17;jja;224.25;3.55;djf;313;0.410;0.000;0.525;0.000;0.003;0.051;4.23;3.82;0.77;0.32;0.89;0.60;5.00;0.65;0.47;0.460;0.11;0.449;0.336;0.215;0.088;0.009;sm;0.000;0.427;0.000;0.000;0.000;0.000;0.000;0.573;0.000;0.000;0.000;0.000;0.000;-14.4;0.113
519;1105.465;590;410;351;1828;143;42.0;87;0.892;0.82;2.84;2.41;1.71;0.85;0.81;0.51;0.09;18.75;1.15;jja;222.50;3.59;djf;311;0.391;0.000;0.540;0.000;0.002;0.045;4.38;3.98;0.78;0.31;0.90;0.62;4.24;0.64;0.47;0.407;0.10;0.444;0.343;0.213;0.089;0.009;sm;0.000;0.434;0.000;0.000;0.000;0.000;0.003;0.563;0.000;0.000;0.000;0.000;0.000;-14.1;0.111
